ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,roi,p/e,beta,electricity,Diesel ,Business Travel,Carbon Footprint
bac,Bank of America Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BAC.png,https://www.bankofamerica.com,B,Medium,BB,Medium,B,Medium,220,394,265,879,16-04-2022,BB,Medium,70858,0.108029602,8.864589767,1.448451467,9916.409363,1089.929121,8375.059913,7.861950876
bax,Baxter International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/7fd00f9c-80eb-11ea-95bb-00000000092a.png,https://www.baxter.com/,A,High,BB,Medium,BB,Medium,500,316,300,1116,16-04-2022,BBB,High,10456,0.095063776,11.97194575,2.908130655,6880.25976,1002.457723,7403.457082,7.156883353
bbwi,Bath & Body Works Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/1b846d4a-80ec-11ea-b03e-00000000092a.png,https://www.bbwinc.com/,A,High,BB,Medium,BB,Medium,525,303,300,1128,11-06-2022,BBB,High,701985,1.160913772,6.46152192,2.196267126,24081.43839,897.5977749,9786.672678,7.184006955
bdx,Becton Dickinson and Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/82e1f20c-80eb-11ea-b25d-00000000092a.png,https://www.bd.com/,AA,Excellent,BB,Medium,BB,Medium,607,384,315,1306,16-04-2022,A,High,10795,0.198379386,23.82040578,-0.209055971,19557.66222,774.7837918,8585.050357,6.232810872
bio,Bio Rad Laboratories Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,https://static.finnhub.io/logo/44edee0a-80df-11ea-9ec3-00000000092a.png,https://www.bio-rad.com/,B,Medium,B,Medium,BB,Medium,275,227,300,802,16-04-2022,BB,Medium,12208,1.19186719,5.835749152,0.611544346,23223.11128,1090.944065,9034.122874,8.038872789
bby,Best Buy Co Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/81b71688-80eb-11ea-8a5b-00000000092a.png,https://www.bestbuy.com/,BBB,High,B,Medium,BB,Medium,430,231,300,961,16-04-2022,BBB,High,764478,0.95030898,25.33187029,0.249710221,10069.28679,644.0477662,8378.585276,5.47302578
bk,Bank of New York Mellon Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/f1e8660c-8278-11ea-a415-00000000092a.png,https://www.bnymellon.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,16-04-2022,BBB,High,1390777,0.369578351,10.3254874,-0.101097056,19305.57664,1028.237482,5520.713387,6.855629695
axp,American Express Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/7c511c66-80eb-11ea-83d7-00000000092a.png,https://www.americanexpress.com/,B,Medium,B,Medium,B,Medium,230,226,208,664,16-04-2022,B,Medium,4962,0.778158843,23.78259553,1.759499802,19212.1449,950.4293793,3401.394202,5.929848227
br,Broadridge Financial Solutions Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/8c4db812-80eb-11ea-a03a-00000000092a.png,https://www.broadridge.com/,A,High,BB,Medium,BB,Medium,550,313,325,1188,16-04-2022,BBB,High,1383312,1.318001648,26.9000553,-0.495889728,22991.22763,501.1202726,3174.369581,3.470844588
bmy,Bristol-Myers Squibb Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,https://static.finnhub.io/logo/8b628318-80eb-11ea-93a2-00000000092a.png,https://www.bms.com/,A,High,BB,Medium,BB,Medium,500,321,310,1131,16-04-2022,BBB,High,14272,1.134793898,6.757235505,2.772496573,16192.89361,544.4564119,8691.139979,5.020352857
bro,Brown & Brown Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/8d4bb0d8-80eb-11ea-b804-00000000092a.png,https://www.bbinsurance.com/,BBB,High,BB,Medium,BB,Medium,405,320,300,1025,16-04-2022,BBB,High,79282,0.351677316,8.794863161,-0.530715928,20560.39945,1087.423993,7389.214679,7.622564526
azo,Autozone Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/7e0ca700-80eb-11ea-bd89-00000000092a.png,https://www.autozone.com/,B,Medium,B,Medium,B,Medium,260,222,213,695,16-04-2022,B,Medium,866787,1.266247752,13.2178765,-0.104297391,23654.75779,1099.438964,4436.459812,6.981397958
bsx,Boston Scientific Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/8ee22dde-80eb-11ea-9789-00000000092a.png,https://www.bostonscientific.com/,A,High,BB,Medium,BB,Medium,525,399,300,1224,16-04-2022,A,High,885725,0.54206836,7.027204627,2.568018035,14043.08887,1187.452269,9045.639911,8.54974083
bx,Blackstone Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/933284c8-80eb-11ea-b057-00000000092a.png,https://www.blackstone.com/,A,High,BB,Medium,BB,Medium,534,343,320,1197,16-04-2022,BBB,High,1393818,0.979103995,9.764657318,2.730563949,14220.69056,1109.518496,9416.998074,8.221319365
bxp,Boston Properties Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/908869c8-80eb-11ea-b9d6-00000000092a.png,https://www.bxp.com/,A,High,BB,Medium,BB,Medium,532,339,305,1176,16-04-2022,BBB,High,1037540,1.014877474,29.90666494,0.328447838,18105.29532,737.2529621,7618.409804,5.798199525
sivb,SVB Financial Group,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/1fbbb8c43e148c0b3b8648e5ec5a5d9008616203f19162e3973e79435b02ea11.png,https://www.svb.com/,A,High,BB,Medium,BB,Medium,510,340,300,1150,19-04-2022,BBB,High,719739,0.601990836,19.25767785,0.498404483,16434.23449,949.0831443,8197.95123,7.071028183
c,Citigroup Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/93e64c9c-80eb-11ea-805d-00000000092a.png,http://www.citigroup.com/,A,High,BB,Medium,BB,Medium,515,300,303,1118,16-04-2022,BBB,High,831001,1.110551019,21.06703486,0.032237439,15829.13236,993.865527,4773.765177,6.488652
cat,Caterpillar Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/4295903678.jpeg,https://www.caterpillar.com/en.html,B,Medium,B,Medium,B,Medium,235,239,235,709,07-06-2022,B,Medium,18230,0.91275764,27.23630904,0.191950712,13911.88468,818.6990075,6223.735614,5.895835113
carr,Carrier Global Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/603e44f9a46419a67a8a0e59358d8fa90f116ba0bd9735830f2b11886a71fd52.png,https://www.carrier.com/,B,Medium,B,Medium,B,Medium,210,258,226,694,21-04-2022,B,Medium,1783180,0.452590835,10.99922062,1.389426167,19937.3887,1009.226938,7079.694924,7.12852056
cbre,CBRE Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/96608490-80eb-11ea-a287-00000000092a.png,https://www.cbre.us,B,Medium,B,Medium,B,Medium,200,209,200,609,10-06-2022,B,Medium,1138118,1.225254111,14.03716041,2.293306541,15517.79849,553.174281,5171.694063,4.22173852
cci,Crown Castle Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/9955c1da-80eb-11ea-9b73-00000000092a.png,https://www.crowncastle.com/,A,High,BB,Medium,B,Medium,500,300,200,1000,16-09-2022,BBB,High,1051470,1.483206298,21.65038326,2.263735346,18143.637,901.3324716,9283.416818,7.077305721
cday,Ceridian HCM Holding Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/3da179a75ee0a0b5064738cfdc79ace212dc770b203df04d3ffbfe92274e0663.png,https://investors.ceridian.com/overview/default.aspx,A,High,BB,Medium,BB,Medium,530,379,320,1229,21-04-2022,A,High,1725057,0.169663664,18.76137884,-0.809848448,5442.318637,998.5086373,8261.226252,7.340142915
cma,Comerica Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/9e86587471234fdad18123d132d5b66e368edaf5a527a6618c12a7f5cc1279bd.png,https://www.comerica.com/,B,Medium,BB,Medium,B,Medium,280,300,230,810,16-04-2022,BB,Medium,28412,1.034853338,23.85091862,2.747184176,18482.26178,966.3468063,7955.756839,7.107482785
dhi,D R Horton Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/397ce09a79a25513f426bce1f02302bbe45178c074100dbe1c09d74d3fcaaa80.png,https://www.drhorton.com/,B,Medium,B,Medium,B,Medium,250,271,205,726,17-04-2022,B,Medium,882184,1.124620679,27.32908245,-0.998894418,5838.875886,536.4312622,8964.689378,5.032635892
dov,Dover Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static.finnhub.io/logo/c1b83b1a-80eb-11ea-957d-00000000092a.png,https://www.dovercorporation.com/,A,High,BB,Medium,BB,Medium,500,320,305,1125,17-04-2022,BBB,High,29905,0.67620147,6.33579178,2.587522432,23354.83072,725.2886539,4801.466406,5.063253953
dri,Darden Restaurants Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/c375d95c-80eb-11ea-817c-00000000092a.png,https://www.darden.com,A,High,BB,Medium,BB,Medium,515,309,300,1124,17-04-2022,BBB,High,940944,0.322099743,18.00549479,2.287911096,21675.23538,593.1294202,6000.976388,4.641083261
ce,Celanese Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/9a354dde-80eb-11ea-9454-00000000092a.png,https://www.celanese.com/,A,High,BB,Medium,BB,Medium,500,319,300,1119,10-06-2022,BBB,High,1306830,1.267437655,23.77488563,2.088276791,13588.82518,548.0768155,6925.103948,4.613305504
dg,Dollar General Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/f9e89aa6-82a3-11ea-bcf8-00000000092a.png,https://www.dollargeneral.com/,B,Medium,B,Medium,B,Medium,247,222,200,669,17-04-2022,B,Medium,29534,0.183844592,21.00078019,-0.17539725,8508.403131,692.1866931,8366.106215,5.72649457
cmg,Chipotle Mexican Grill Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/a551a6c2-80eb-11ea-a89e-00000000092a.png,https://www.chipotle.com/,B,Medium,B,Medium,B,Medium,210,241,213,664,16-04-2022,B,Medium,1058090,0.484817174,24.91864168,1.947939021,24462.44225,1029.605474,6805.595078,7.1764906
dgx,Quest Diagnostics Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/bcfcc2be-80eb-11ea-b2d4-00000000092a.png,https://www.questdiagnostics.com/,B,Medium,BB,Medium,B,Medium,230,300,205,735,19-04-2022,B,Medium,1022079,0.092546583,11.28432614,0.462732944,6310.265604,968.9010099,7588.696426,7.020906821
ccl,Carnival Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/9994e2b0-80eb-11ea-a0cb-00000000092a.png,https://www.carnivalcorp.com/,A,High,BB,Medium,BB,Medium,515,326,320,1161,16-04-2022,BBB,High,815097,0.777962365,19.73303865,2.750711366,17294.52595,1103.965788,6180.926069,7.417973404
chd,Church & Dwight Co Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/80497981115775795530c2304913f6f51722baec9f0cd47eb4115e3d16f2ff4b.png,https://churchdwight.com/,A,High,BB,Medium,BB,Medium,578,341,348,1267,16-04-2022,A,High,313927,0.696347231,5.176247464,1.288358452,19095.07167,1114.684772,3959.695291,6.94413232
dow,Dow Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/d809bb30e681dc3abf1fa05dc6154f5ce1ca51b61eadafdf15369c1c4d37f99b.png,https://investors.dow.com/,B,Medium,B,Medium,B,Medium,225,201,200,626,17-04-2022,B,Medium,1751788,0.101682681,27.40755645,1.121971232,16063.05139,536.1302135,5447.257263,4.197062739
dfs,Discover Financial Services,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/bcb852c0-80eb-11ea-b6e7-00000000092a.png,https://www.discover.com/,BB,Medium,BB,Medium,BB,Medium,335,321,313,969,17-04-2022,BBB,High,1393612,0.011345145,28.63734868,1.548497086,19559.69938,946.9067681,6073.14157,6.552533953
duk,Duke Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/c6386312-80eb-11ea-a9c6-00000000092a.png,https://www.duke-energy.com/,AA,Excellent,BB,Medium,BB,Medium,604,362,328,1294,17-04-2022,A,High,1326160,0.042108238,12.73574058,1.225429306,11865.82478,1126.306996,8116.163947,7.996750668
dre,Duke Realty Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/c2b783b4-80eb-11ea-9a9a-00000000092a.png,https://www.dukerealty.com/,A,High,BB,Medium,BB,Medium,540,313,300,1153,17-04-2022,BBB,High,783280,0.799609426,25.37638394,0.764767029,7068.98906,997.3200279,5903.944227,6.769650953
cf,CF Industries Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/9b57a636-80eb-11ea-8738-00000000092a.png,https://www.cfindustries.com/,A,High,BB,Medium,BB,Medium,525,307,310,1142,16-04-2022,BBB,High,1324404,1.197529002,23.69223844,1.375931364,6160.424579,963.1856356,9979.139015,7.563828795
dvn,Devon Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,https://static.finnhub.io/logo/c6b217be-80eb-11ea-af1d-00000000092a.png,https://www.devonenergy.com/,A,High,BB,Medium,BB,Medium,570,301,300,1171,17-04-2022,BBB,High,1090012,0.625090744,23.61217351,-0.154263431,17241.82979,1158.070015,9299.749624,8.456437017
ecl,Ecolab Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/310f9a68901ccb666997c890b733d4af9872166796de8310822ee896fb970a3f.png,https://www.ecolab.com/,A,High,BB,Medium,BB,Medium,547,373,325,1245,17-04-2022,A,High,31462,0.214060004,22.81770049,-0.793614799,24732.44084,967.9837465,7997.428205,7.132508091
hd,Home Depot Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/f3d21b34-80eb-11ea-9fb5-00000000092a.png,https://www.homedepot.com/,B,Medium,BB,Medium,B,Medium,230,317,205,752,17-04-2022,BB,Medium,354950,1.468249089,25.96145237,0.01206445,19558.41822,704.0538979,8052.754561,5.725948405
dte,DTE Energy Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/c4c6a66c-80eb-11ea-a459-00000000092a.png,https://www.newlook.dteenergy.com/,A,High,BB,Medium,B,Medium,592,313,210,1115,17-04-2022,BBB,High,936340,0.307692007,11.37336063,2.272018061,6987.164515,963.5004192,3498.578926,6.011008354
eix,Edison International,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/cbccd574-80eb-11ea-ac7b-00000000092a.png,https://www.edison.com/,AA,Excellent,A,High,BB,Medium,700,513,315,1528,17-04-2022,A,High,827052,0.864440619,11.8208601,0.614497497,14024.66395,696.5961711,8534.19025,5.795985801
glw,Corning Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/ec2c31c6-80eb-11ea-946c-00000000092a.png,https://www.corning.com/,B,Medium,B,Medium,B,Medium,200,200,200,600,16-04-2022,B,Medium,24741,0.450898306,5.323808388,2.057294267,21732.2669,937.7137826,3433.283081,5.871866081
dva,DaVita Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/c5ccdcdc-80eb-11ea-9165-00000000092a.png,https://www.davita.com/,B,Medium,BB,Medium,BB,Medium,260,332,300,892,17-04-2022,BB,Medium,927066,1.353168479,23.78977036,2.566206764,20426.77664,1109.244861,3649.749517,6.841919114
wdc,Western Digital Corp,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/614eaedc2d32b02535d899770c447ff80b1fef23bd17a0f30cec4ea863891044.png,https://www.westerndigital.com/,A,High,BB,Medium,B,Medium,545,339,260,1144,20-04-2022,BBB,High,106040,1.45362134,23.76151968,1.091655146,10992.52013,546.7583826,3995.872564,3.900626866
gs,Goldman Sachs Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/7ba3bd9e8fc91f97252e3b58f24fe98824e71ab51ac7805cec819dc88f10e7de.png,https://www.goldmansachs.com/,A,High,BB,Medium,BB,Medium,525,305,305,1135,17-04-2022,BBB,High,886982,0.295922756,21.10739809,0.866842292,23315.75625,997.1475542,9931.699895,7.751634622
dxc,DXC Technology Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/12afb9ee-8279-11ea-a94d-00000000092a.png,https://dxc.com/us/en,A,High,BB,Medium,BB,Medium,505,326,305,1136,10-06-2022,BBB,High,1688568,0.626157541,12.02746428,2.403022161,23192.3219,699.6723945,6727.702917,5.388085056
etn,Eaton Corporation PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/d2178ec6-80eb-11ea-a096-00000000092a.png,https://www.eaton.com/,A,High,BB,Medium,BB,Medium,520,328,320,1168,17-04-2022,BBB,High,1551182,0.877997361,15.9505097,2.882455871,11206.94981,699.9687142,4841.359786,4.924965606
ed,Consolidated Edison Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/24f921dc-8279-11ea-9a09-00000000092a.png,https://www.conedison.com/,AA,Excellent,BB,Medium,BB,Medium,700,358,300,1358,16-04-2022,A,High,1047862,0.391787008,10.65786919,1.85981532,14700.41156,1146.963233,3153.808577,6.919337398
hsy,Hershey Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,https://static.finnhub.io/logo/f2b115ad22f1c30d69a33526154bd236297b2162d2cc21642cd3b508818b4d3b.png,https://www.thehersheycompany.com/,A,High,BB,Medium,BB,Medium,525,361,300,1186,17-04-2022,BBB,High,47111,0.289075474,6.963653882,1.245470417,18816.85185,1046.683431,8995.461401,7.787950777
jnj,Johnson & Johnson,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,https://static.finnhub.io/logo/0a900736-80ec-11ea-8224-00000000092a.png,https://www.jnj.com/,A,High,BB,Medium,BB,Medium,565,308,300,1173,18-04-2022,BBB,High,200406,1.19032417,24.73191272,2.889361616,13424.59001,579.2324001,4700.236445,4.246167001
jpm,JPMorgan Chase & Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/0bf9570a-80ec-11ea-9e21-00000000092a.png,https://www.jpmorganchase.com/,A,High,BB,Medium,BB,Medium,505,319,338,1162,18-04-2022,BBB,High,19617,1.468933474,21.46880485,0.85684773,13346.71107,1134.752625,9315.164883,8.331260355
ko,Coca-Cola Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Beverages,https://static.finnhub.io/logo/12f0377a-80ec-11ea-896a-00000000092a.png,https://www.coca-colacompany.com/,B,Medium,B,Medium,B,Medium,200,201,200,601,16-04-2022,B,Medium,21344,1.092626899,28.22758933,0.605291636,6742.579423,967.6817289,5242.987691,6.451833692
kmx,Carmax Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/2879f1e14e28ba6a8ddfa0976c76da74189bd418a0c3505ebd333d3c7efb1b85.png,https://www.carmax.com/,B,Medium,B,Medium,BB,Medium,251,237,300,788,16-04-2022,BB,Medium,1170010,1.285969927,8.55585366,0.628072085,8721.789537,693.2135221,9084.511561,5.904629042
ldos,Leidos Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,https://static.finnhub.io/logo/6a70aab0-80ec-11ea-b140-00000000092a.png,https://www.leidos.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,18-04-2022,BBB,High,1336920,1.030349743,15.47876715,2.992426701,9721.122014,731.6831648,3839.686025,4.853067531
leg,Leggett & Platt Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,https://static.finnhub.io/logo/5e2230cc2a5c21f9fa14b3e7606d0fac3df9217b811e3743301fa11c8fc0c684.png,https://leggett.com/,A,High,BB,Medium,BB,Medium,500,300,300,1100,18-04-2022,BBB,High,58492,0.869860433,16.4136025,0.617055902,17675.46348,1007.26577,5012.619342,6.619648635
mcd,McDonald's Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,https://static.finnhub.io/logo/1fc48922e8f6853d63649be8c022bc451941771d13aefd69960f6bd1c6e726ed.png,https://www.mcdonalds.com/us/en-us.html,A,High,BB,Medium,BB,Medium,505,326,305,1136,18-04-2022,BBB,High,63908,0.190887048,27.06230017,2.096936878,6740.326154,1022.070377,4995.584211,6.683977756
lin,Linde PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/b8fe2cdc-81d4-11ea-bd4e-00000000092a.png,https://www.linde.com/,B,Medium,B,Medium,B,Medium,210,240,275,725,20-04-2022,B,Medium,1707925,0.957104308,10.17622723,-0.451415006,7127.777808,919.007297,8544.251058,6.983627144
lumn,Lumen Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Telecommunication,https://static.finnhub.io/logo/b2f04cc0-80eb-11ea-a434-00000000092a.png,https://www.centurylink.com/,A,High,BB,Medium,BB,Medium,535,327,305,1167,10-06-2022,BBB,High,18926,0.641262729,19.08930723,0.430691093,11181.98726,1115.117505,9423.068685,8.2497483
lyb,LyondellBasell Industries NV,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/d3871fc8-80c9-11ea-8168-00000000092a.png,https://www.lyondellbasell.com/,A,High,BB,Medium,BB,Medium,587,352,330,1269,18-04-2022,A,High,1489393,0.907459551,9.9506422,1.850222644,13968.80618,877.5840549,5458.809249,6.027933561
mco,Moody's Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/21b77074-80ec-11ea-a2fe-00000000092a.png,https://www.moodys.com/,A,High,BB,Medium,B,Medium,515,308,235,1058,18-04-2022,BBB,High,1059556,1.325344962,17.87886027,1.342592171,12971.63447,1168.844081,6317.137881,7.794089
mck,Mckesson Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/20acef66-80ec-11ea-9004-00000000092a.png,https://www.mckesson.com/,A,High,BB,Medium,BB,Medium,500,303,310,1113,18-04-2022,BBB,High,927653,0.325334692,29.73684474,-0.216644666,19940.05797,1007.244236,4835.092351,6.579191327
